Ts_real_s,time_s,PWM_input,omega_rad_s,current_A,RPM
0.010000,3.970001,90.00,31.262678,0.088200,298.537
0.010000,3.980001,90.00,31.262678,0.092400,298.537
0.010000,3.990001,90.00,31.875669,0.062100,304.390
0.010000,4.000001,90.00,28.197708,0.092600,269.268
0.010000,4.010001,90.00,31.875669,0.087300,304.390
0.010000,4.020001,90.00,30.649685,0.137600,292.683
0.010000,4.030001,90.00,31.875669,0.131000,304.390
0.010000,4.040001,90.00,28.197708,0.117000,269.268
0.010000,4.050001,90.00,31.875669,0.096900,304.390
0.010000,4.060001,90.00,30.649685,0.101300,292.683
0.010000,4.070001,90.00,31.875669,0.062300,304.390
0.010000,4.080001,90.00,28.197708,0.069700,269.268
0.010000,4.090001,90.00,31.875669,0.078800,304.390
0.010000,4.100001,90.00,30.649685,0.127200,292.683
0.010000,4.110001,90.00,31.875669,0.118900,304.390
0.010000,4.120001,90.00,28.810707,0.122800,275.122
0.010000,4.130001,90.00,31.262678,0.119600,298.537
0.010000,4.140001,90.00,31.262678,0.113000,298.537
0.010000,4.150001,90.00,31.262678,0.066700,298.537
0.010000,4.160001,90.00,29.423698,0.076600,280.976
0.010000,4.170001,90.00,30.649685,0.075000,292.683
0.010000,4.180001,90.00,31.875669,0.073000,304.390
0.010000,4.190001,90.00,30.649685,0.093100,292.683
0.010000,4.200001,90.00,29.423698,0.121000,280.976
0.010000,4.210001,90.00,30.649685,0.116500,292.683
0.010000,4.220001,90.00,31.875669,0.132000,304.390
0.010000,4.230001,90.00,30.649685,0.137200,292.683
0.010000,4.240001,90.00,29.423698,0.081800,280.976
0.010000,4.250001,90.00,31.262678,0.077600,298.537
0.010000,4.260001,90.00,31.262678,0.077000,298.537
0.010000,4.270001,90.00,29.423698,0.076400,280.976
0.010000,4.280001,90.00,30.649685,0.072700,292.683
0.010000,4.290001,90.00,31.875669,0.111900,304.390
0.010000,4.300001,90.00,30.649685,0.142400,292.683
0.010000,4.310001,90.00,29.423698,0.143600,280.976
0.010000,4.320001,90.00,30.649685,0.089900,292.683
0.010000,4.330001,90.00,31.875669,0.093200,304.390
0.010000,4.340001,90.00,30.649685,0.084600,292.683
0.010000,4.350001,90.00,29.423698,0.065800,280.976
0.010000,4.360001,90.00,30.649685,0.065900,292.683
0.010000,4.370001,90.00,31.875669,0.103700,304.390
0.010000,4.380001,90.00,30.649685,0.088700,292.683
0.010000,4.390001,90.00,29.423698,0.140800,280.976
0.010000,4.400001,90.00,31.262678,0.101100,298.537
0.010000,4.410001,90.00,31.262678,0.103200,298.537
0.010000,4.420001,90.00,31.875669,0.090800,304.390
0.010000,4.430001,90.00,28.197708,0.100700,269.268
0.010000,4.440001,90.00,31.875669,0.065400,304.390
0.010000,4.450001,90.00,30.649685,0.087600,292.683
0.010000,4.460001,90.00,31.875669,0.077400,304.390
0.010000,4.470001,90.00,28.197708,0.132400,269.268
0.010000,4.480001,90.00,31.875669,0.121300,304.390
0.010000,4.490001,90.00,30.649685,0.113900,292.683
0.010000,4.500001,90.00,31.875669,0.100400,304.390
0.010000,4.510001,90.00,28.197708,0.109000,269.268
0.010000,4.520001,90.00,31.875669,0.068600,304.390
0.010000,4.530001,90.00,31.262678,0.075400,298.537
0.010000,4.540001,90.00,31.262678,0.072600,298.537
0.010000,4.550001,90.00,29.423698,0.121100,280.976
0.010000,4.560001,90.00,30.649685,0.109200,292.683
0.010000,4.570001,90.00,31.875669,0.117900,304.390
0.010000,4.580001,90.00,30.649685,0.103100,292.683
0.010000,4.590001,90.00,29.423698,0.117400,280.976
0.010000,4.600001,90.00,30.649685,0.073900,292.683
0.010000,4.610001,90.00,31.875669,0.079500,304.390
0.010000,4.620001,90.00,30.649685,0.072000,292.683
0.010000,4.630001,90.00,29.423698,0.081500,280.976
0.010000,4.640001,90.00,31.262678,0.094200,298.537
0.010000,4.650001,90.00,31.262678,0.118700,298.537
0.010000,4.660001,90.00,31.262678,0.100500,298.537
0.010000,4.670001,90.00,28.810707,0.131400,275.122
0.010000,4.680001,90.00,31.875669,0.121600,304.390
0.010000,4.690001,90.00,30.649685,0.083500,292.683
0.010000,4.700001,90.00,31.875669,0.072500,304.390
0.010000,4.710001,90.00,28.197708,0.082900,269.268
0.010000,4.720001,90.00,31.875669,0.080600,304.390
0.010000,4.730001,90.00,30.649685,0.089700,292.683
0.010000,4.740001,90.00,31.875669,0.098400,304.390
0.010000,4.750001,90.00,28.197708,0.141200,269.268
0.010000,4.760001,90.00,31.875669,0.129200,304.390
0.010000,4.770001,90.00,31.262678,0.090000,298.537
0.010000,4.780001,90.00,31.262678,0.075700,298.537
0.010000,4.790001,90.00,29.423698,0.086200,280.976
0.010000,4.800001,90.00,30.649685,0.070600,292.683
0.010000,4.810001,90.00,31.875669,0.079700,304.390
0.010000,4.820001,90.00,30.649685,0.094100,292.683
0.010000,4.830001,90.00,29.423698,0.113700,280.976
0.010000,4.840001,90.00,30.649685,0.130100,292.683
0.010000,4.850001,90.00,31.875669,0.092600,304.390
